genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape
electronic,1,2010,2012,2013,2014,0,2,0,3.259601202587166,3.24999999998154,4.4999999999771445
electronic,2,2011,2013,2014,2015,1,0,0,0.37822630732857393,0.34962829093367986,0.468021086658173
electronic,3,2012,2014,2015,2016,0,1,0,1.5811388300836413,1.5,1.9743769743770199
electronic,4,2013,2015,2016,2017,2,1,0,2.68751127184544,2.686462424940686,3.488912240182709
electronic,5,2014,2016,2017,2018,0,1,1,1.5092308557327998,1.5,1.9831519833006
electronic,6,2015,2017,2018,2019,0,0,2,2.0247419449675816,1.8998952980879125,2.5914901236728163
electronic,7,2016,2018,2019,2020,1,1,0,0.7070932695685126,0.500000000060858,0.6849313300665422
electronic,8,2017,2019,2020,2021,0,1,1,0.6666263115761524,0.6666263115761524,0.9008463669948005
electronic,9,2018,2020,2021,2022,0,0,1,1.526432250988588,1.3000040440416143,1.8063746439029664
